city,district,full_address,register_date,register_type,raw_data
臺北市,中正區,臺北市中正區新營里008鄰愛國東路７４巷２之１號,民國114年9月24日,門牌初編,臺北市中正區新營里008鄰愛國東路７４巷２之１號|民國114年9月24日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號五樓之８,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號五樓之８|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號五樓之９,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號五樓之９|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號六樓,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號六樓|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之１,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之１|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之１０,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之１０|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之１１,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之１１|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之１２,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之１２|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之１３,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之１３|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之２,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之２|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之３,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之３|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之５,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之５|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之６,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之６|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之７,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之７|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之８,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之８|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之９,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號六樓之９|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號四樓,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號四樓|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之１,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之１|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之１０,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之１０|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之１１,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之１１|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之１２,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之１２|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之１３,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之１３|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之２,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之２|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之３,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之３|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之５,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之５|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之６,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之６|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之７,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之７|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之８,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之８|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之９,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１６９號四樓之９|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１７１號,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１７１號|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１７３號,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１７３號|民國114年9月16日|門牌初編
臺北市,中正區,臺北市中正區板溪里003鄰南昌路二段１７５號,民國114年9月16日,門牌初編,臺北市中正區板溪里003鄰南昌路二段１７５號|民國114年9月16日|門牌初編
